dataset_id,analysis,measure,component,value,region,climatezone,long,lat,climatezone_label,figure_profile
4120,spatial_spd,unique_adjusted_r2,climate,0.04882371408620356,Europe,Cold - Warm Summer,21.8875,49.3705,CWS,climate_unique_adjusted_r2
18123,spatial_spd,unique_adjusted_r2,climate,0.18322042991803034,Latin America,Arid,-71.38341,-49.03244,ARD,climate_unique_adjusted_r2
43295,spatial_spd,unique_adjusted_r2,climate,-0.11977836610065107,Latin America,Cold - Dry Summer,-71.56444,-44.90858,CDS,climate_unique_adjusted_r2
15259,spatial_spd,unique_adjusted_r2,climate,0.12318359139631596,Latin America,Polar,-67.29727,-54.87129,POL,climate_unique_adjusted_r2
15682,spatial_spd,unique_adjusted_r2,climate,0.030299085872592335,North America,Cold - Warm Summer,-87.923,46.83146,CWS,climate_unique_adjusted_r2
24461,spatial_spd,unique_adjusted_r2,climate,0.28151764228465803,Europe,Cold - Warm Summer,3.6,44.43333,CWS,climate_unique_adjusted_r2
19995,spatial_spd,unique_adjusted_r2,climate,0.17596616796363695,North America,Cold - Cold Summer,-121.50872,53.64304,CCS,climate_unique_adjusted_r2
48782,spatial_spd,unique_adjusted_r2,climate,0.09621311978558467,Europe,Temperate,8.71572,53.67106,TMP,climate_unique_adjusted_r2
1970,spatial_spd,unique_adjusted_r2,climate,-0.11405009249534215,North America,Arid,-111.69798,37.93564,ARD,climate_unique_adjusted_r2
41835,spatial_spd,unique_adjusted_r2,climate,0.052616113680541754,Europe,Cold - Cold Summer,9.84504,46.49394,CCS,climate_unique_adjusted_r2
4436,spatial_spd,unique_adjusted_r2,climate,0.39906635164749515,Europe,Temperate,-6.25833,54.77694,TMP,climate_unique_adjusted_r2
16073,spatial_spd,unique_adjusted_r2,climate,0.2210448581548976,North America,Temperate - Dry Summer,-123.03632,39.48917,TDS,climate_unique_adjusted_r2
16236,spatial_spd,unique_adjusted_r2,climate,0.16693694704094508,North America,Cold - Cold Summer,-149.68333,68.65359,CCS,climate_unique_adjusted_r2
2880,spatial_spd,unique_adjusted_r2,climate,-0.061330974372094116,North America,Cold - Cold Summer,-108.10256,37.46906,CCS,climate_unique_adjusted_r2
513,spatial_spd,unique_adjusted_r2,climate,0.16548809057805935,North America,Cold - Hot Summer,-99.92606,44.82568,CHS,climate_unique_adjusted_r2
1856,spatial_spd,unique_adjusted_r2,climate,-0.10957535905329596,North America,Cold - Cold Summer,-109.92,43.45917,CCS,climate_unique_adjusted_r2
40844,spatial_spd,unique_adjusted_r2,climate,0.2954189060543846,North America,Cold - Hot Summer,-71.0133,41.8815,CHS,climate_unique_adjusted_r2
4308,spatial_spd,unique_adjusted_r2,climate,0.25734625583675463,Europe,Cold - Warm Summer,24.68735,58.00009,CWS,climate_unique_adjusted_r2
42668,spatial_spd,unique_adjusted_r2,climate,0.05808934944657829,Europe,Cold - Warm Summer,8.26188,48.42584,CWS,climate_unique_adjusted_r2
1001,spatial_spd,unique_adjusted_r2,climate,0.05742469745522005,North America,Cold - Dry Summer,-129.01667,60.03333,CDS,climate_unique_adjusted_r2
369,spatial_spd,unique_adjusted_r2,climate,0.0789817809696588,North America,Cold - Warm Summer,-83.24111,43.12389,CWS,climate_unique_adjusted_r2
21838,spatial_spd,unique_adjusted_r2,climate,0.21580427980064887,Latin America,Polar,-72.34629,6.38712,POL,climate_unique_adjusted_r2
506,spatial_spd,unique_adjusted_r2,climate,-0.01966215078614586,North America,Cold - Cold Summer,-107.08549,38.87102,CCS,climate_unique_adjusted_r2
1733,spatial_spd,unique_adjusted_r2,climate,0.024466309594012414,North America,Cold - Cold Summer,-126.11667,65.21667,CCS,climate_unique_adjusted_r2
19967,spatial_spd,unique_adjusted_r2,climate,-0.04017683259650129,North America,Cold - Warm Summer,-81.00585,44.73314,CWS,climate_unique_adjusted_r2
PVT_Dabsan_Lake,spatial_spd,unique_adjusted_r2,climate,-0.02669374023120341,Asia,Arid,95.5,37.1,ARD,climate_unique_adjusted_r2
PVT_Daihai_Lake_2004,spatial_spd,unique_adjusted_r2,climate,0.17151172234972312,Asia,Arid,112.67,40.58,ARD,climate_unique_adjusted_r2
PVT_Dalianhai_Lake,spatial_spd,unique_adjusted_r2,climate,-0.07447586425883268,Asia,Arid,100.41,36.25,ARD,climate_unique_adjusted_r2
PVT_Gonghai_Lake,spatial_spd,unique_adjusted_r2,climate,0.02000935889980615,Asia,Cold - Dry Winter,112.23,38.9,CDW,climate_unique_adjusted_r2
PVT_Manas_Lake_LM1,spatial_spd,unique_adjusted_r2,climate,0.12532618241216387,Asia,Arid,85.92,45.83,ARD,climate_unique_adjusted_r2
PVT_Qidong,spatial_spd,unique_adjusted_r2,climate,0.28285674506413705,Asia,Temperate,121.7,31.9,TMP,climate_unique_adjusted_r2
PVT_Qinghai_Lake_QH2000,spatial_spd,unique_adjusted_r2,climate,0.0936392426967173,Asia,Cold - Dry Winter,100.52,36.67,CDW,climate_unique_adjusted_r2
PVT_Sihailongwan_Lake,spatial_spd,unique_adjusted_r2,climate,0.007974294903453583,Asia,Cold - Dry Winter,126.6,42.28,CDW,climate_unique_adjusted_r2
PVT_Ximen_Co,spatial_spd,unique_adjusted_r2,climate,-0.0633161446781415,Asia,Polar,101.47,33.38,POL,climate_unique_adjusted_r2
PVT_Xingyun_Lake,spatial_spd,unique_adjusted_r2,climate,0.07310836827175149,Asia,Temperate - Dry Winter,102.78,24.34,TDW,climate_unique_adjusted_r2
PVT_Akkol_Lake,spatial_spd,unique_adjusted_r2,climate,-0.11396536357102494,Asia,Polar,89.63,50.25,POL,climate_unique_adjusted_r2
PVT_Ayongwama_Co,spatial_spd,unique_adjusted_r2,climate,-0.018303264873021252,Asia,Polar,98.2,34.83,POL,climate_unique_adjusted_r2
PVT_Chaiwopu_Lake,spatial_spd,unique_adjusted_r2,climate,-0.14686452262432947,Asia,Arid,87.78,43.55,ARD,climate_unique_adjusted_r2
PVT_Dahaizi_Lake,spatial_spd,unique_adjusted_r2,climate,0.040299812879240116,Asia,Temperate - Dry Winter,102.67,27.83,TDW,climate_unique_adjusted_r2
PVT_Dajiuhu_2013,spatial_spd,unique_adjusted_r2,climate,-0.1574974751959114,Asia,Cold - Dry Winter,110,31.49,CDW,climate_unique_adjusted_r2
PVT_Dali_Nur_Jiangjunpaozi_Lake,spatial_spd,unique_adjusted_r2,climate,0.14664563656548124,Asia,Cold - Dry Winter,117.47,42.374,CDW,climate_unique_adjusted_r2
PVT_Dali_Nur_Liuzhouwan_Lake,spatial_spd,unique_adjusted_r2,climate,-0.048624910489815654,Asia,Cold - Dry Winter,116.683,42.70733,CDW,climate_unique_adjusted_r2
PVT_Dongganchi,spatial_spd,unique_adjusted_r2,climate,-0.0286968289973204,Asia,Cold - Dry Winter,115.78,39.53,CDW,climate_unique_adjusted_r2
PVT_Erhai_Lake,spatial_spd,unique_adjusted_r2,climate,0.17310893441247877,Asia,Temperate - Dry Winter,100.2,25.77,TDW,climate_unique_adjusted_r2
PVT_Erhailongwan_Lake,spatial_spd,unique_adjusted_r2,climate,-0.028917456056590907,Asia,Cold - Dry Winter,126.37,42.3,CDW,climate_unique_adjusted_r2
PVT_Ganhai_Lake,spatial_spd,unique_adjusted_r2,climate,0.02580940031574419,Asia,Cold - Dry Winter,112.19,38.89,CDW,climate_unique_adjusted_r2
PVT_Gantang,spatial_spd,unique_adjusted_r2,climate,-0.1035876652696468,Asia,Temperate,119.03,26.77,TMP,climate_unique_adjusted_r2
PVT_Guangfulin,spatial_spd,unique_adjusted_r2,climate,0.049660509570772504,Asia,Temperate,121.19,31.06,TMP,climate_unique_adjusted_r2
PVT_Huguangyan_Maer_LakeB,spatial_spd,unique_adjusted_r2,climate,0.08506669525081945,Asia,Temperate - Dry Winter,110.28,21.15,TDW,climate_unique_adjusted_r2
PVT_Kendegelukol_Lake,spatial_spd,unique_adjusted_r2,climate,0.15418825749408693,Asia,Polar,87.64,50.51,POL,climate_unique_adjusted_r2
PVT_Koucha_Lake,spatial_spd,unique_adjusted_r2,climate,-0.017111627648352612,Asia,Polar,97.24,34.01,POL,climate_unique_adjusted_r2
PVT_Kuhai_Lake,spatial_spd,unique_adjusted_r2,climate,0.2012173183946815,Asia,Polar,99.31,35.52,POL,climate_unique_adjusted_r2
PVT_Longquan_Lake_LC2,spatial_spd,unique_adjusted_r2,climate,0.006556380134178363,Asia,Temperate,112.24,31.08,TMP,climate_unique_adjusted_r2
PVT_Lop_Nur_Luo4,spatial_spd,unique_adjusted_r2,climate,-0.15191330784096158,Asia,Arid,90.25,40.33,ARD,climate_unique_adjusted_r2
PVT_Mengcun,spatial_spd,unique_adjusted_r2,climate,0.2032758794630638,Asia,Cold - Dry Winter,117.12,38.05,CDW,climate_unique_adjusted_r2
PVT_Naleng_Co,spatial_spd,unique_adjusted_r2,climate,-0.0756511208339552,Asia,Polar,99.76,31.11,POL,climate_unique_adjusted_r2
PVT_Nantun,spatial_spd,unique_adjusted_r2,climate,0.036313594168874475,Asia,Temperate - Dry Winter,104.23,26.7,TDW,climate_unique_adjusted_r2
PVT_Qigai_Nuur,spatial_spd,unique_adjusted_r2,climate,0.1676619836122144,Asia,Arid,109.5,39.5,ARD,climate_unique_adjusted_r2
PVT_Qongjiamong_Co,spatial_spd,unique_adjusted_r2,climate,0.15984222083530775,Asia,Polar,92.37,29.81,POL,climate_unique_adjusted_r2
PVT_Ren_Co_R1,spatial_spd,unique_adjusted_r2,climate,0.14210370530821492,Asia,Polar,96.68,30.73,POL,climate_unique_adjusted_r2
PVT_Sanjiaocheng_Section,spatial_spd,unique_adjusted_r2,climate,0.2732787411015649,Asia,Arid,103.34,39.01,ARD,climate_unique_adjusted_r2
PVT_Sayram_Lake,spatial_spd,unique_adjusted_r2,climate,0.1698274097824175,Asia,Cold - Warm Summer,81.09,44.34,CWS,climate_unique_adjusted_r2
PVT_Shaamar,spatial_spd,unique_adjusted_r2,climate,0.057357047366473624,Asia,Cold - Dry Winter,105.2,50.2,CDW,climate_unique_adjusted_r2
PVT_Shayema_Lake,spatial_spd,unique_adjusted_r2,climate,0.2652808612593949,Asia,Temperate - Dry Winter,102.22,28.58,TDW,climate_unique_adjusted_r2
PVT_Sujiawan,spatial_spd,unique_adjusted_r2,climate,0.07665658870170666,Asia,Cold - Dry Winter,104.52,35.54,CDW,climate_unique_adjusted_r2
PVT_Tiancai_Lake,spatial_spd,unique_adjusted_r2,climate,-0.057406474242779004,Asia,Cold - Dry Winter,99.72,26.63,CDW,climate_unique_adjusted_r2
PVT_Uzunkol_Lake,spatial_spd,unique_adjusted_r2,climate,0.12353043452155443,Asia,Cold - Cold Summer,87.11,50.48,CCS,climate_unique_adjusted_r2
PVT_Xiehu_Lake_SO4,spatial_spd,unique_adjusted_r2,climate,0.2904459924067361,Asia,Cold - Dry Winter,122.52,37.38,CDW,climate_unique_adjusted_r2
PVT_Yidun_Lake,spatial_spd,unique_adjusted_r2,climate,0.12821927091807517,Asia,Polar,99.55,30.3,POL,climate_unique_adjusted_r2
PVT_Zoige_RH,spatial_spd,unique_adjusted_r2,climate,-0.039374310851592154,Asia,Cold - Dry Winter,103.35,33.95,CDW,climate_unique_adjusted_r2
cao_8,spatial_spd,unique_adjusted_r2,climate,0.08947359378348152,Asia,Cold - Dry Winter,108.9136111,53.95472222,CDW,climate_unique_adjusted_r2
cao_57,spatial_spd,unique_adjusted_r2,climate,-0.026179955580397207,Asia,Cold - Cold Summer,84.21666667,56.1,CCS,climate_unique_adjusted_r2
cao_80,spatial_spd,unique_adjusted_r2,climate,0.22394127312869117,Asia,Cold - Cold Summer,88.166667,58.333333,CCS,climate_unique_adjusted_r2
cao_101,spatial_spd,unique_adjusted_r2,climate,0.30243094409822757,Asia,Cold - Warm Summer,51.84166667,53.025,CWS,climate_unique_adjusted_r2
cao_124,spatial_spd,unique_adjusted_r2,climate,0.2610056401722578,Asia,Cold - Cold Summer,84,56.166667,CCS,climate_unique_adjusted_r2
cao_134,spatial_spd,unique_adjusted_r2,climate,0.03539945393485033,Asia,Cold - Cold Summer,84.83333333,56.33333333,CCS,climate_unique_adjusted_r2
cao_158,spatial_spd,unique_adjusted_r2,climate,0.06958730615479125,Asia,Cold - Warm Summer,57.883333,56.316667,CWS,climate_unique_adjusted_r2
PANGAEA.884462,spatial_spd,unique_adjusted_r2,climate,0.19109752262504953,Asia,Arid,84.38194,43.04583,ARD,climate_unique_adjusted_r2
PANGAEA.896256,spatial_spd,unique_adjusted_r2,climate,0.03117453774924228,Asia,Arid,86.804,41.931,ARD,climate_unique_adjusted_r2
PANGAEA.783359,spatial_spd,unique_adjusted_r2,climate,0.029325168655010225,Asia,Temperate - Dry Summer,36.4925,42.2255,TDS,climate_unique_adjusted_r2
Lake_Moon,spatial_spd,unique_adjusted_r2,climate,0.03423508681213139,Asia,Cold - Dry Winter,120.8665,47.506,CDW,climate_unique_adjusted_r2
47817,spatial_spd,unique_adjusted_r2,climate,0.12515618007793194,Asia,Arid,81.03134,44.97373,ARD,climate_unique_adjusted_r2
876,spatial_spd,unique_adjusted_r2,climate,-0.056796096846975286,Asia,Cold - Warm Summer,83.333333,55,CWS,climate_unique_adjusted_r2
46462,spatial_spd,unique_adjusted_r2,climate,-0.0021129861984560128,Asia,Cold - Warm Summer,41.039722,55.118056,CWS,climate_unique_adjusted_r2
46466,spatial_spd,unique_adjusted_r2,climate,0.08786270820151743,Asia,Cold - Warm Summer,38.5838,53.66192,CWS,climate_unique_adjusted_r2
46483,spatial_spd,unique_adjusted_r2,climate,0.04375189892861764,Asia,Cold - Warm Summer,36.416667,55.166667,CWS,climate_unique_adjusted_r2
3896,spatial_spd,unique_adjusted_r2,climate,0.049671133423027314,Asia,Cold - Cold Summer,37.516667,66.375,CCS,climate_unique_adjusted_r2
46479,spatial_spd,unique_adjusted_r2,climate,0.04029857499606604,Asia,Cold - Warm Summer,36.2525,53.834722,CWS,climate_unique_adjusted_r2
46485,spatial_spd,unique_adjusted_r2,climate,0.20813297318356716,Asia,Cold - Warm Summer,37.333333,56.066667,CWS,climate_unique_adjusted_r2
46447,spatial_spd,unique_adjusted_r2,climate,0.28088323389674896,Asia,Cold - Cold Summer,35.32822,68.82667,CCS,climate_unique_adjusted_r2
2643,spatial_spd,unique_adjusted_r2,climate,-0.11139528625402939,Asia,Cold - Warm Summer,132.783333,42.833333,CWS,climate_unique_adjusted_r2
1844,spatial_spd,unique_adjusted_r2,climate,-0.010016694485451616,Asia,Cold - Warm Summer,134.566667,43.25,CWS,climate_unique_adjusted_r2
4543,spatial_spd,unique_adjusted_r2,climate,0.18743971322119712,Asia,Cold - Cold Summer,36.25,63.9,CCS,climate_unique_adjusted_r2
40990,spatial_spd,unique_adjusted_r2,climate,-0.08173174625645241,Asia,Cold - Dry Winter,108.133333,52.783333,CDW,climate_unique_adjusted_r2
4081,spatial_spd,unique_adjusted_r2,climate,0.21161639128334142,Asia,Cold - Dry Winter,106.6188,50.2618,CDW,climate_unique_adjusted_r2
3861,spatial_spd,unique_adjusted_r2,climate,0.02496437632879356,Asia,Arid,90.49975,49.48079,ARD,climate_unique_adjusted_r2
41247,spatial_spd,unique_adjusted_r2,climate,-0.05157395130205211,Asia,Temperate - Dry Winter,99.27974,25.87085,TDW,climate_unique_adjusted_r2
15624,spatial_spd,unique_adjusted_r2,climate,0.08080394244532485,Asia,Temperate,134.133333333333,35.35,TMP,climate_unique_adjusted_r2
41245,spatial_spd,unique_adjusted_r2,climate,0.13741420561949047,Asia,Cold - Dry Winter,115.225425,41.632845,CDW,climate_unique_adjusted_r2
14612,spatial_spd,unique_adjusted_r2,climate,0.14234487706925614,Asia,Arid,96.90074,37.27446,ARD,climate_unique_adjusted_r2
15649,spatial_spd,unique_adjusted_r2,climate,0.06822085642180797,Asia,Temperate,136.13079,35.653925,TMP,climate_unique_adjusted_r2
14134,spatial_spd,unique_adjusted_r2,climate,0.01835099215777658,Asia,Temperate,135.88674,35.51763,TMP,climate_unique_adjusted_r2
15656,spatial_spd,unique_adjusted_r2,climate,0.04149483920233621,Asia,Temperate,136.11934,35.54912,TMP,climate_unique_adjusted_r2
22330,spatial_spd,unique_adjusted_r2,climate,-0.02348132869476882,Asia,Cold - Warm Summer,42.4969444444444,41.6838888888889,CWS,climate_unique_adjusted_r2
15709,spatial_spd,unique_adjusted_r2,climate,0.07291470759953822,Asia,Cold - Warm Summer,140.9,40.6166666666667,CWS,climate_unique_adjusted_r2
15678,spatial_spd,unique_adjusted_r2,climate,-0.044885891389306876,Asia,Cold - Hot Summer,134.566666666667,35.4083333333333,CHS,climate_unique_adjusted_r2
4137,spatial_spd,unique_adjusted_r2,climate,-0.10252950250935144,Asia,Arid,30.8,38.425,ARD,climate_unique_adjusted_r2
4442,spatial_spd,unique_adjusted_r2,climate,0.3703181472461615,Asia,Cold - Dry Summer,29.898333,36.9975,CDS,climate_unique_adjusted_r2
4509,spatial_spd,unique_adjusted_r2,climate,-0.009633937859302222,Asia,Cold - Dry Summer,43,38.5,CDS,climate_unique_adjusted_r2
24161,spatial_spd,unique_adjusted_r2,climate,0.0035537448939374494,Asia,Cold - Dry Summer,31.283333,40.6,CDS,climate_unique_adjusted_r2
24166,spatial_spd,unique_adjusted_r2,climate,-0.159005500614106,Asia,Temperate - Dry Summer,30.05,37.466667,TDS,climate_unique_adjusted_r2
24175,spatial_spd,unique_adjusted_r2,climate,-0.03717202708030787,Asia,Arid,33.733333,37.5,ARD,climate_unique_adjusted_r2
pg_711911,spatial_spd,unique_adjusted_r2,climate,0.4140018771350432,Asia,Arid,36.016667,40.916667,ARD,climate_unique_adjusted_r2
pg_858056,spatial_spd,unique_adjusted_r2,climate,-0.02416214652837745,Asia,Temperate - Dry Summer,29.53333,40.43333,TDS,climate_unique_adjusted_r2
pg_874340,spatial_spd,unique_adjusted_r2,climate,-0.020151488102357562,Asia,Arid,35.39417,31.46528,ARD,climate_unique_adjusted_r2
pg_884740,spatial_spd,unique_adjusted_r2,climate,0.2777125319000159,Asia,Arid,35.58881,32.82328,ARD,climate_unique_adjusted_r2
pg_711930,spatial_spd,unique_adjusted_r2,climate,0.0920287668720593,Asia,Temperate - Dry Summer,47.716667,33.083333,TDS,climate_unique_adjusted_r2
pg_738918,spatial_spd,unique_adjusted_r2,climate,0.031227215741851833,Asia,Cold - Dry Summer,46.116667,35.533333,CDS,climate_unique_adjusted_r2
ippd_648,spatial_spd,unique_adjusted_r2,climate,0.188224269105983,Oceania,Cold - Warm Summer,148.5,-36.3667,CWS,climate_unique_adjusted_r2
ippd_975,spatial_spd,unique_adjusted_r2,climate,0.27088138162533393,Oceania,Temperate,151.4667,-32.05,TMP,climate_unique_adjusted_r2
ippd_978,spatial_spd,unique_adjusted_r2,climate,0.2036509807645529,Oceania,Temperate,150.1,-36.5833,TMP,climate_unique_adjusted_r2
ippd_991,spatial_spd,unique_adjusted_r2,climate,0.07852515126415127,Oceania,Temperate,149.52,-34.75,TMP,climate_unique_adjusted_r2
ippd_1070,spatial_spd,unique_adjusted_r2,climate,-0.12376512493856084,Oceania,Tropical,142.95,-5.85,TRO,climate_unique_adjusted_r2
ippd_1443,spatial_spd,unique_adjusted_r2,climate,0.01210308650161529,Oceania,Tropical,142.3,-10.2,TRO,climate_unique_adjusted_r2
ippd_1999,spatial_spd,unique_adjusted_r2,climate,0.3151787921868734,Oceania,Tropical,145.45,-14.67,TRO,climate_unique_adjusted_r2
ippd_2000,spatial_spd,unique_adjusted_r2,climate,-0.018203288730696987,Oceania,Temperate - Dry Winter,145.633,-17.1667,TDW,climate_unique_adjusted_r2
ippd_2008,spatial_spd,unique_adjusted_r2,climate,-0.008458062515448672,Oceania,Temperate,142.6,-38.35,TMP,climate_unique_adjusted_r2
ippd_2009,spatial_spd,unique_adjusted_r2,climate,-0.007615879833044126,Oceania,Temperate,153.41,-27.68,TMP,climate_unique_adjusted_r2
ippd_2094,spatial_spd,unique_adjusted_r2,climate,0.24981028153531115,Oceania,Temperate,151.3667,-31.9167,TMP,climate_unique_adjusted_r2
ippd_2113,spatial_spd,unique_adjusted_r2,climate,0.10261200197847564,Oceania,Temperate,153.45,-27.44,TMP,climate_unique_adjusted_r2
ippd_2122,spatial_spd,unique_adjusted_r2,climate,-0.14958869856872425,Oceania,Temperate,150.38,-33.76,TMP,climate_unique_adjusted_r2
ippd_2133,spatial_spd,unique_adjusted_r2,climate,0.14515537816414925,Oceania,Temperate - Dry Summer,140.581,-37.6094,TDS,climate_unique_adjusted_r2
ippd_2160,spatial_spd,unique_adjusted_r2,climate,0.15258525612283969,Oceania,Temperate,148.9567,-35.7522,TMP,climate_unique_adjusted_r2
ippd_2163,spatial_spd,unique_adjusted_r2,climate,0.11254168789098662,Oceania,Temperate,149.5,-36.5167,TMP,climate_unique_adjusted_r2
ippd_2179,spatial_spd,unique_adjusted_r2,climate,-0.032442362884371856,Oceania,Tropical,136.81667,-13.8667,TRO,climate_unique_adjusted_r2
ippd_2216,spatial_spd,unique_adjusted_r2,climate,0.17421951383132273,Oceania,Temperate,153.167,-25.23,TMP,climate_unique_adjusted_r2
ippd_2264,spatial_spd,unique_adjusted_r2,climate,-0.027031423763161255,Oceania,Temperate,145.8854,-42.2713,TMP,climate_unique_adjusted_r2
ippd_2268,spatial_spd,unique_adjusted_r2,climate,0.3606926259633756,Oceania,Temperate,153.0613,-25.2171,TMP,climate_unique_adjusted_r2
ippd_2270,spatial_spd,unique_adjusted_r2,climate,0.16331841810251846,Oceania,Temperate,150.22,-33.38,TMP,climate_unique_adjusted_r2
ippd_2287,spatial_spd,unique_adjusted_r2,climate,0.08607367578444147,Oceania,Arid,141.570299,-34.052551,ARD,climate_unique_adjusted_r2
ippd_2306,spatial_spd,unique_adjusted_r2,climate,0.08935669644550925,Oceania,Temperate,145.6667,-41.6667,TMP,climate_unique_adjusted_r2
ippd_2308,spatial_spd,unique_adjusted_r2,climate,0.1623355953149649,Oceania,Temperate,146.0833,-43.2667,TMP,climate_unique_adjusted_r2
ippd_2313,spatial_spd,unique_adjusted_r2,climate,-0.018641817408622252,Oceania,Cold - Warm Summer,148.48333333333332,-36.38333333333333,CWS,climate_unique_adjusted_r2
ippd_2357,spatial_spd,unique_adjusted_r2,climate,-0.10547218149945403,Oceania,Temperate,149.1333,-37.1,TMP,climate_unique_adjusted_r2
46516,spatial_spd,unique_adjusted_r2,human,-0.05016358991162595,Europe,Cold - Warm Summer,28.61129,59.61457,CWS,human_unique_adjusted_r2
26606,spatial_spd,unique_adjusted_r2,human,0.0549234147175951,North America,Cold - Warm Summer,-93.72746,49.65882,CWS,human_unique_adjusted_r2
48966,spatial_spd,unique_adjusted_r2,human,-0.030790012947678247,Europe,Temperate,5.75969,52.24479,TMP,human_unique_adjusted_r2
3565,spatial_spd,unique_adjusted_r2,human,0.013367684409090641,North America,Cold - Warm Summer,-71.80778,46.89194,CWS,human_unique_adjusted_r2
3032,spatial_spd,unique_adjusted_r2,human,0.11792141914721666,North America,Cold - Warm Summer,-85.66111,46.42917,CWS,human_unique_adjusted_r2
4383,spatial_spd,unique_adjusted_r2,human,0.1520516513922442,Europe,Cold - Warm Summer,8.32556,47.07556,CWS,human_unique_adjusted_r2
45377,spatial_spd,unique_adjusted_r2,human,-0.05968062508480032,Europe,Cold - Warm Summer,24.1,59.075,CWS,human_unique_adjusted_r2
236,spatial_spd,unique_adjusted_r2,human,0.11925950788367579,North America,Cold - Warm Summer,-79.78,47.23,CWS,human_unique_adjusted_r2
4170,spatial_spd,unique_adjusted_r2,human,-0.001168011857127782,Europe,Cold - Warm Summer,24.33333,41.98333,CWS,human_unique_adjusted_r2
25372,spatial_spd,unique_adjusted_r2,human,0.015251199754578892,Europe,Temperate,4.07917,47.26194,TMP,human_unique_adjusted_r2
46544,spatial_spd,unique_adjusted_r2,human,0.1194757511932133,Europe,Cold - Warm Summer,25.77353,58.48888,CWS,human_unique_adjusted_r2
982,spatial_spd,unique_adjusted_r2,human,0.004267900276288206,North America,Cold - Warm Summer,-85.11667,44.88333,CWS,human_unique_adjusted_r2
26448,spatial_spd,unique_adjusted_r2,human,0.06152643867203633,Europe,Cold - Cold Summer,10.47833,46.87,CCS,human_unique_adjusted_r2
4042,spatial_spd,unique_adjusted_r2,human,0.007479879991812988,Europe,Cold - Warm Summer,13.67319,58.55679,CWS,human_unique_adjusted_r2
3487,spatial_spd,unique_adjusted_r2,human,-0.05070836703853476,North America,Cold - Hot Summer,-97.36301,44.97734,CHS,human_unique_adjusted_r2
21675,spatial_spd,unique_adjusted_r2,human,-0.019385110117062787,Latin America,Tropical,-76.5333,3.0833,TRO,human_unique_adjusted_r2
26499,spatial_spd,unique_adjusted_r2,human,0.0878850690712153,Europe,Polar,11.01283,46.84566,POL,human_unique_adjusted_r2
24840,spatial_spd,unique_adjusted_r2,human,0.08875047084244014,Europe,Temperate,-1.59583,47.27222,TMP,human_unique_adjusted_r2
2395,spatial_spd,unique_adjusted_r2,human,-0.0921180685299221,Latin America,Tropical,-90.13333,20.86667,TRO,human_unique_adjusted_r2
45347,spatial_spd,unique_adjusted_r2,human,0.014409685231431046,Europe,Polar,9.83333,62.26667,POL,human_unique_adjusted_r2
15922,spatial_spd,unique_adjusted_r2,human,-0.03699569238500222,North America,Cold - Warm Summer,-89.2827,46.2334,CWS,human_unique_adjusted_r2
1010,spatial_spd,unique_adjusted_r2,human,-0.0677761748273521,North America,Cold - Cold Summer,-53.13333,47.32222,CCS,human_unique_adjusted_r2
4542,spatial_spd,unique_adjusted_r2,human,-0.02275481714412364,Europe,Cold - Cold Summer,32.63333,65.11667,CCS,human_unique_adjusted_r2
14944,spatial_spd,unique_adjusted_r2,human,0.3427930504568255,North America,Cold - Dry Summer,-112.23885,36.63046,CDS,human_unique_adjusted_r2
17402,spatial_spd,unique_adjusted_r2,human,0.1318673325008206,North America,Cold - Cold Summer,-159.77674,60.21151,CCS,human_unique_adjusted_r2
234,spatial_spd,unique_adjusted_r2,human,0.0244376433177248,North America,Cold - Dry Summer,-119.00833,37.59583,CDS,human_unique_adjusted_r2
16081,spatial_spd,unique_adjusted_r2,human,-0.08114488757216753,North America,Cold - Warm Summer,-62.61486,45.66757,CWS,human_unique_adjusted_r2
41421,spatial_spd,unique_adjusted_r2,human,0.05059926938046655,Europe,Temperate,0.67528,50.90583,TMP,human_unique_adjusted_r2
1451,spatial_spd,unique_adjusted_r2,human,0.028054543634677187,North America,Cold - Warm Summer,-71.56694,48.36583,CWS,human_unique_adjusted_r2
785,spatial_spd,unique_adjusted_r2,human,-0.024829353437919588,North America,Cold - Warm Summer,-80.25,44.37,CWS,human_unique_adjusted_r2
2311,spatial_spd,unique_adjusted_r2,human,0.03254509205035139,North America,Cold - Cold Summer,-154.23333,67.06667,CCS,human_unique_adjusted_r2
3900,spatial_spd,unique_adjusted_r2,human,-0.052246755087899444,Europe,Temperate,-1.85806,47.18611,TMP,human_unique_adjusted_r2
2053,spatial_spd,unique_adjusted_r2,human,-0.03720227298328227,North America,Cold - Warm Summer,-95.28417,46.21194,CWS,human_unique_adjusted_r2
1149,spatial_spd,unique_adjusted_r2,human,0.04555196071421763,North America,Cold - Warm Summer,-77.05,44.48333,CWS,human_unique_adjusted_r2
46998,spatial_spd,unique_adjusted_r2,human,-0.04353116389653744,Latin America,Temperate,-79.11214,-4.25547,TMP,human_unique_adjusted_r2
46490,spatial_spd,unique_adjusted_r2,human,0.030041540158629476,Europe,Cold - Warm Summer,29.97722,59.01111,CWS,human_unique_adjusted_r2
210,spatial_spd,unique_adjusted_r2,human,0.04562952032756773,North America,Arid,-105.45,43.5,ARD,human_unique_adjusted_r2
4136,spatial_spd,unique_adjusted_r2,human,0.09591552977534656,Europe,Cold - Cold Summer,28.99524,66.12667,CCS,human_unique_adjusted_r2
