dataset_id,sample_id,region,climatezone,rowsum
1862,39272,North America,Cold_Without_dry_season_Warm_Summer,352
1862,39273,North America,Cold_Without_dry_season_Warm_Summer,321
1862,39274,North America,Cold_Without_dry_season_Warm_Summer,359
1862,39275,North America,Cold_Without_dry_season_Warm_Summer,343
1862,39276,North America,Cold_Without_dry_season_Warm_Summer,355
1862,39277,North America,Cold_Without_dry_season_Warm_Summer,344
1862,39278,North America,Cold_Without_dry_season_Warm_Summer,346
1862,39279,North America,Cold_Without_dry_season_Warm_Summer,329
1862,39280,North America,Cold_Without_dry_season_Warm_Summer,342
1862,39281,North America,Cold_Without_dry_season_Warm_Summer,333
1862,39282,North America,Cold_Without_dry_season_Warm_Summer,335
1862,39283,North America,Cold_Without_dry_season_Warm_Summer,327
1862,39284,North America,Cold_Without_dry_season_Warm_Summer,361
1862,39285,North America,Cold_Without_dry_season_Warm_Summer,338
1862,39286,North America,Cold_Without_dry_season_Warm_Summer,276
15244,139403,North America,Cold_Without_dry_season_Hot_Summer,428
15244,139404,North America,Cold_Without_dry_season_Hot_Summer,328
15244,139405,North America,Cold_Without_dry_season_Hot_Summer,400
15244,139406,North America,Cold_Without_dry_season_Hot_Summer,338
15244,139407,North America,Cold_Without_dry_season_Hot_Summer,381
15244,139408,North America,Cold_Without_dry_season_Hot_Summer,344
15244,139409,North America,Cold_Without_dry_season_Hot_Summer,369
15244,139410,North America,Cold_Without_dry_season_Hot_Summer,369
15244,139411,North America,Cold_Without_dry_season_Hot_Summer,365
15244,139412,North America,Cold_Without_dry_season_Hot_Summer,435
15244,139413,North America,Cold_Without_dry_season_Hot_Summer,338
15244,139414,North America,Cold_Without_dry_season_Hot_Summer,371
15244,139415,North America,Cold_Without_dry_season_Hot_Summer,334
15244,139416,North America,Cold_Without_dry_season_Hot_Summer,383
15244,139417,North America,Cold_Without_dry_season_Hot_Summer,472
15244,139418,North America,Cold_Without_dry_season_Hot_Summer,410
15244,139419,North America,Cold_Without_dry_season_Hot_Summer,489
15244,139420,North America,Cold_Without_dry_season_Hot_Summer,578
15244,139421,North America,Cold_Without_dry_season_Hot_Summer,480
15244,139422,North America,Cold_Without_dry_season_Hot_Summer,418
15244,139423,North America,Cold_Without_dry_season_Hot_Summer,313
15244,139424,North America,Cold_Without_dry_season_Hot_Summer,579
15244,139425,North America,Cold_Without_dry_season_Hot_Summer,1256
15244,139426,North America,Cold_Without_dry_season_Hot_Summer,151
15244,139427,North America,Cold_Without_dry_season_Hot_Summer,395
15244,139428,North America,Cold_Without_dry_season_Hot_Summer,405
15244,139429,North America,Cold_Without_dry_season_Hot_Summer,375
2297,45466,North America,Polar,273.5
2297,45467,North America,Polar,297
2297,45468,North America,Polar,150
2297,45469,North America,Polar,239
2297,45470,North America,Polar,171.5
2297,45471,North America,Polar,298
2297,45472,North America,Polar,344.5
2297,45473,North America,Polar,323.5
2297,45474,North America,Polar,313
2297,45475,North America,Polar,339
2297,45476,North America,Polar,310.5
2297,45477,North America,Polar,336
2297,45478,North America,Polar,379.5
2297,45479,North America,Polar,341
2297,45480,North America,Polar,372.5
2297,45481,North America,Polar,309.5
2297,45482,North America,Polar,369.5
2297,45483,North America,Polar,326.5
2297,45484,North America,Polar,433.5
1883,39716,North America,Cold_Without_dry_season_Warm_Summer,333
1883,39717,North America,Cold_Without_dry_season_Warm_Summer,354
1883,39718,North America,Cold_Without_dry_season_Warm_Summer,343
1883,39719,North America,Cold_Without_dry_season_Warm_Summer,347
1883,39720,North America,Cold_Without_dry_season_Warm_Summer,322
1883,39721,North America,Cold_Without_dry_season_Warm_Summer,344
1883,39722,North America,Cold_Without_dry_season_Warm_Summer,379
1883,39723,North America,Cold_Without_dry_season_Warm_Summer,355
1883,39724,North America,Cold_Without_dry_season_Warm_Summer,375
1883,39725,North America,Cold_Without_dry_season_Warm_Summer,326
1883,39726,North America,Cold_Without_dry_season_Warm_Summer,371
1883,39727,North America,Cold_Without_dry_season_Warm_Summer,352
1883,39728,North America,Cold_Without_dry_season_Warm_Summer,325
1883,39729,North America,Cold_Without_dry_season_Warm_Summer,336
1883,39730,North America,Cold_Without_dry_season_Warm_Summer,363
1883,39731,North America,Cold_Without_dry_season_Warm_Summer,371
1883,39732,North America,Cold_Without_dry_season_Warm_Summer,337
1883,39733,North America,Cold_Without_dry_season_Warm_Summer,328
1883,39734,North America,Cold_Without_dry_season_Warm_Summer,354
1883,39735,North America,Cold_Without_dry_season_Warm_Summer,326
1883,39736,North America,Cold_Without_dry_season_Warm_Summer,367
1883,39737,North America,Cold_Without_dry_season_Warm_Summer,338
1883,39738,North America,Cold_Without_dry_season_Warm_Summer,381
1883,39739,North America,Cold_Without_dry_season_Warm_Summer,364
1883,39740,North America,Cold_Without_dry_season_Warm_Summer,352
1883,39741,North America,Cold_Without_dry_season_Warm_Summer,333
1883,39742,North America,Cold_Without_dry_season_Warm_Summer,346
1883,39743,North America,Cold_Without_dry_season_Warm_Summer,419
1883,39744,North America,Cold_Without_dry_season_Warm_Summer,346
1883,39745,North America,Cold_Without_dry_season_Warm_Summer,337
1883,39746,North America,Cold_Without_dry_season_Warm_Summer,339
1883,39747,North America,Cold_Without_dry_season_Warm_Summer,376
1883,39748,North America,Cold_Without_dry_season_Warm_Summer,365
1883,39749,North America,Cold_Without_dry_season_Warm_Summer,346
1883,39750,North America,Cold_Without_dry_season_Warm_Summer,392
1883,39751,North America,Cold_Without_dry_season_Warm_Summer,362
1883,39752,North America,Cold_Without_dry_season_Warm_Summer,337
1883,39753,North America,Cold_Without_dry_season_Warm_Summer,396
1883,39754,North America,Cold_Without_dry_season_Warm_Summer,337
1883,39755,North America,Cold_Without_dry_season_Warm_Summer,322
1883,39756,North America,Cold_Without_dry_season_Warm_Summer,322
1883,39757,North America,Cold_Without_dry_season_Warm_Summer,305
1883,39758,North America,Cold_Without_dry_season_Warm_Summer,356
1883,39759,North America,Cold_Without_dry_season_Warm_Summer,305
1883,39760,North America,Cold_Without_dry_season_Warm_Summer,328
1883,39761,North America,Cold_Without_dry_season_Warm_Summer,343
1883,39762,North America,Cold_Without_dry_season_Warm_Summer,334
3149,59244,North America,Cold_Without_dry_season_Cold_Summer,204
3149,59245,North America,Cold_Without_dry_season_Cold_Summer,220
3149,59246,North America,Cold_Without_dry_season_Cold_Summer,208
3149,59247,North America,Cold_Without_dry_season_Cold_Summer,217
3149,59248,North America,Cold_Without_dry_season_Cold_Summer,223
3149,59249,North America,Cold_Without_dry_season_Cold_Summer,208
3149,59250,North America,Cold_Without_dry_season_Cold_Summer,192
3149,59251,North America,Cold_Without_dry_season_Cold_Summer,212
3149,59252,North America,Cold_Without_dry_season_Cold_Summer,225
3149,59253,North America,Cold_Without_dry_season_Cold_Summer,211
3149,59254,North America,Cold_Without_dry_season_Cold_Summer,192
3149,59255,North America,Cold_Without_dry_season_Cold_Summer,189
3149,59256,North America,Cold_Without_dry_season_Cold_Summer,192
3149,59257,North America,Cold_Without_dry_season_Cold_Summer,202
3149,59258,North America,Cold_Without_dry_season_Cold_Summer,201
3149,59259,North America,Cold_Without_dry_season_Cold_Summer,197
3149,59260,North America,Cold_Without_dry_season_Cold_Summer,197
3149,59261,North America,Cold_Without_dry_season_Cold_Summer,205
3149,59262,North America,Cold_Without_dry_season_Cold_Summer,192
3149,59263,North America,Cold_Without_dry_season_Cold_Summer,197
3149,59264,North America,Cold_Without_dry_season_Cold_Summer,178
3149,59265,North America,Cold_Without_dry_season_Cold_Summer,173
3149,59266,North America,Cold_Without_dry_season_Cold_Summer,181
3149,59267,North America,Cold_Without_dry_season_Cold_Summer,203
3149,59268,North America,Cold_Without_dry_season_Cold_Summer,198
3149,59269,North America,Cold_Without_dry_season_Cold_Summer,214
3149,59270,North America,Cold_Without_dry_season_Cold_Summer,221
3149,59271,North America,Cold_Without_dry_season_Cold_Summer,215
3149,59272,North America,Cold_Without_dry_season_Cold_Summer,215
3149,59273,North America,Cold_Without_dry_season_Cold_Summer,219
3149,59274,North America,Cold_Without_dry_season_Cold_Summer,207
3149,59275,North America,Cold_Without_dry_season_Cold_Summer,225
3149,59276,North America,Cold_Without_dry_season_Cold_Summer,205
3149,59277,North America,Cold_Without_dry_season_Cold_Summer,199
3149,59278,North America,Cold_Without_dry_season_Cold_Summer,199
3149,59279,North America,Cold_Without_dry_season_Cold_Summer,148
3149,59280,North America,Cold_Without_dry_season_Cold_Summer,197
3149,59281,North America,Cold_Without_dry_season_Cold_Summer,206
3149,59282,North America,Cold_Without_dry_season_Cold_Summer,222
3149,59283,North America,Cold_Without_dry_season_Cold_Summer,222
3149,59284,North America,Cold_Without_dry_season_Cold_Summer,225
3149,59285,North America,Cold_Without_dry_season_Cold_Summer,205
3149,59286,North America,Cold_Without_dry_season_Cold_Summer,204
701,14528,North America,Cold_Without_dry_season_Cold_Summer,352
701,14529,North America,Cold_Without_dry_season_Cold_Summer,310
701,14530,North America,Cold_Without_dry_season_Cold_Summer,309
701,14531,North America,Cold_Without_dry_season_Cold_Summer,347
701,14532,North America,Cold_Without_dry_season_Cold_Summer,314
701,14533,North America,Cold_Without_dry_season_Cold_Summer,322
701,14534,North America,Cold_Without_dry_season_Cold_Summer,352
701,14535,North America,Cold_Without_dry_season_Cold_Summer,382
701,14536,North America,Cold_Without_dry_season_Cold_Summer,359
701,14537,North America,Cold_Without_dry_season_Cold_Summer,351
701,14538,North America,Cold_Without_dry_season_Cold_Summer,340
701,14539,North America,Cold_Without_dry_season_Cold_Summer,360
701,14540,North America,Cold_Without_dry_season_Cold_Summer,332
701,14541,North America,Cold_Without_dry_season_Cold_Summer,325
701,14542,North America,Cold_Without_dry_season_Cold_Summer,357
701,14543,North America,Cold_Without_dry_season_Cold_Summer,366
701,14544,North America,Cold_Without_dry_season_Cold_Summer,343
701,14545,North America,Cold_Without_dry_season_Cold_Summer,338
3840,63528,North America,Temperate_Without_dry_season,326
3840,63529,North America,Temperate_Without_dry_season,236
3840,63530,North America,Temperate_Without_dry_season,353
3840,63531,North America,Temperate_Without_dry_season,277
3840,63532,North America,Temperate_Without_dry_season,339
3840,63533,North America,Temperate_Without_dry_season,282
3840,63534,North America,Temperate_Without_dry_season,324
3840,63535,North America,Temperate_Without_dry_season,314
3840,63536,North America,Temperate_Without_dry_season,326
3840,63537,North America,Temperate_Without_dry_season,325
3840,63538,North America,Temperate_Without_dry_season,280
3840,63539,North America,Temperate_Without_dry_season,293
3840,63540,North America,Temperate_Without_dry_season,311
3840,63541,North America,Temperate_Without_dry_season,337
3840,63542,North America,Temperate_Without_dry_season,314
3840,63543,North America,Temperate_Without_dry_season,333
3840,63544,North America,Temperate_Without_dry_season,315
3840,63545,North America,Temperate_Without_dry_season,229
3840,63546,North America,Temperate_Without_dry_season,312
3840,63547,North America,Temperate_Without_dry_season,338
20223,184160,Europe,Cold_Without_dry_season_Warm_Summer,1043
20223,184161,Europe,Cold_Without_dry_season_Warm_Summer,1127
20223,184162,Europe,Cold_Without_dry_season_Warm_Summer,719
20223,184163,Europe,Cold_Without_dry_season_Warm_Summer,730
20223,184164,Europe,Cold_Without_dry_season_Warm_Summer,705
20223,184165,Europe,Cold_Without_dry_season_Warm_Summer,706
20223,184166,Europe,Cold_Without_dry_season_Warm_Summer,818
20223,184167,Europe,Cold_Without_dry_season_Warm_Summer,696
20223,184168,Europe,Cold_Without_dry_season_Warm_Summer,760
20223,184169,Europe,Cold_Without_dry_season_Warm_Summer,690
20223,184170,Europe,Cold_Without_dry_season_Warm_Summer,690
20223,184171,Europe,Cold_Without_dry_season_Warm_Summer,724
20223,184172,Europe,Cold_Without_dry_season_Warm_Summer,704
20223,184173,Europe,Cold_Without_dry_season_Warm_Summer,742
20223,184174,Europe,Cold_Without_dry_season_Warm_Summer,720
20223,184175,Europe,Cold_Without_dry_season_Warm_Summer,724
20223,184176,Europe,Cold_Without_dry_season_Warm_Summer,652
20223,184177,Europe,Cold_Without_dry_season_Warm_Summer,718
20223,184178,Europe,Cold_Without_dry_season_Warm_Summer,817
20223,184179,Europe,Cold_Without_dry_season_Warm_Summer,666
20223,184180,Europe,Cold_Without_dry_season_Warm_Summer,728
20223,184181,Europe,Cold_Without_dry_season_Warm_Summer,766
20223,184182,Europe,Cold_Without_dry_season_Warm_Summer,832
20223,184183,Europe,Cold_Without_dry_season_Warm_Summer,738
20223,184184,Europe,Cold_Without_dry_season_Warm_Summer,749
20223,184185,Europe,Cold_Without_dry_season_Warm_Summer,765
20223,184186,Europe,Cold_Without_dry_season_Warm_Summer,774
20223,184187,Europe,Cold_Without_dry_season_Warm_Summer,788
20223,184188,Europe,Cold_Without_dry_season_Warm_Summer,820
20223,184189,Europe,Cold_Without_dry_season_Warm_Summer,702
20223,184190,Europe,Cold_Without_dry_season_Warm_Summer,811
20223,184191,Europe,Cold_Without_dry_season_Warm_Summer,648
20223,184192,Europe,Cold_Without_dry_season_Warm_Summer,745
20223,184193,Europe,Cold_Without_dry_season_Warm_Summer,745
20223,184194,Europe,Cold_Without_dry_season_Warm_Summer,674
20223,184195,Europe,Cold_Without_dry_season_Warm_Summer,529
20223,184196,Europe,Cold_Without_dry_season_Warm_Summer,699
20223,184197,Europe,Cold_Without_dry_season_Warm_Summer,775
20223,184198,Europe,Cold_Without_dry_season_Warm_Summer,670
20223,184199,Europe,Cold_Without_dry_season_Warm_Summer,757
20223,184200,Europe,Cold_Without_dry_season_Warm_Summer,736
20223,184201,Europe,Cold_Without_dry_season_Warm_Summer,800
20223,184202,Europe,Cold_Without_dry_season_Warm_Summer,661
20223,184203,Europe,Cold_Without_dry_season_Warm_Summer,575
20223,184204,Europe,Cold_Without_dry_season_Warm_Summer,671
20223,184205,Europe,Cold_Without_dry_season_Warm_Summer,688
20223,184206,Europe,Cold_Without_dry_season_Warm_Summer,638
20223,184207,Europe,Cold_Without_dry_season_Warm_Summer,771
20223,184208,Europe,Cold_Without_dry_season_Warm_Summer,652
20223,184209,Europe,Cold_Without_dry_season_Warm_Summer,610
20223,184210,Europe,Cold_Without_dry_season_Warm_Summer,561
20223,184211,Europe,Cold_Without_dry_season_Warm_Summer,459
20223,184212,Europe,Cold_Without_dry_season_Warm_Summer,506
20223,184213,Europe,Cold_Without_dry_season_Warm_Summer,668
20223,184214,Europe,Cold_Without_dry_season_Warm_Summer,835
20223,184215,Europe,Cold_Without_dry_season_Warm_Summer,1029
42649,363675,Europe,Temperate_Without_dry_season,420
42649,363676,Europe,Temperate_Without_dry_season,425
42649,363677,Europe,Temperate_Without_dry_season,490
42649,363678,Europe,Temperate_Without_dry_season,201
42649,363679,Europe,Temperate_Without_dry_season,424
42649,363680,Europe,Temperate_Without_dry_season,310
42649,363681,Europe,Temperate_Without_dry_season,322
42649,363682,Europe,Temperate_Without_dry_season,212
42649,363683,Europe,Temperate_Without_dry_season,192
42649,363684,Europe,Temperate_Without_dry_season,187
42649,363685,Europe,Temperate_Without_dry_season,155
42649,363686,Europe,Temperate_Without_dry_season,184
42649,363687,Europe,Temperate_Without_dry_season,117
42649,363688,Europe,Temperate_Without_dry_season,154
42649,363689,Europe,Temperate_Without_dry_season,332
42649,363690,Europe,Temperate_Without_dry_season,598
42649,363691,Europe,Temperate_Without_dry_season,248
42649,363693,Europe,Temperate_Without_dry_season,217
42649,363694,Europe,Temperate_Without_dry_season,420
42649,363695,Europe,Temperate_Without_dry_season,289
42649,363696,Europe,Temperate_Without_dry_season,92
42649,363697,Europe,Temperate_Without_dry_season,28
42649,363698,Europe,Temperate_Without_dry_season,157
42649,363699,Europe,Temperate_Without_dry_season,95
42649,363700,Europe,Temperate_Without_dry_season,133
42649,363701,Europe,Temperate_Without_dry_season,399
42649,363702,Europe,Temperate_Without_dry_season,115
42649,363703,Europe,Temperate_Without_dry_season,90
42649,363704,Europe,Temperate_Without_dry_season,437
42649,363705,Europe,Temperate_Without_dry_season,70
42649,363706,Europe,Temperate_Without_dry_season,107
42649,363707,Europe,Temperate_Without_dry_season,108
42649,363708,Europe,Temperate_Without_dry_season,287
42649,363709,Europe,Temperate_Without_dry_season,128
42649,363710,Europe,Temperate_Without_dry_season,160
42649,363711,Europe,Temperate_Without_dry_season,189
42649,363712,Europe,Temperate_Without_dry_season,317
42649,363713,Europe,Temperate_Without_dry_season,206
42649,363714,Europe,Temperate_Without_dry_season,324
42649,363715,Europe,Temperate_Without_dry_season,399
42649,363716,Europe,Temperate_Without_dry_season,369
42649,363717,Europe,Temperate_Without_dry_season,237
42649,363718,Europe,Temperate_Without_dry_season,320
42649,363719,Europe,Temperate_Without_dry_season,431
42649,363720,Europe,Temperate_Without_dry_season,388
42649,363721,Europe,Temperate_Without_dry_season,426
42649,363722,Europe,Temperate_Without_dry_season,285
42649,363723,Europe,Temperate_Without_dry_season,544
42649,363724,Europe,Temperate_Without_dry_season,408
42649,363725,Europe,Temperate_Without_dry_season,371
42649,363726,Europe,Temperate_Without_dry_season,420
42649,363727,Europe,Temperate_Without_dry_season,497
42649,363728,Europe,Temperate_Without_dry_season,509
42649,363729,Europe,Temperate_Without_dry_season,452
42649,363730,Europe,Temperate_Without_dry_season,129
42649,363731,Europe,Temperate_Without_dry_season,558
42649,363732,Europe,Temperate_Without_dry_season,507
42649,363733,Europe,Temperate_Without_dry_season,551
42649,363734,Europe,Temperate_Without_dry_season,483
42649,363735,Europe,Temperate_Without_dry_season,568
42649,363736,Europe,Temperate_Without_dry_season,529
42649,363737,Europe,Temperate_Without_dry_season,464
42649,363738,Europe,Temperate_Without_dry_season,230
42649,363739,Europe,Temperate_Without_dry_season,589
42649,363740,Europe,Temperate_Without_dry_season,225
42649,363741,Europe,Temperate_Without_dry_season,446
42649,363742,Europe,Temperate_Without_dry_season,602
42649,363743,Europe,Temperate_Without_dry_season,643
42649,363744,Europe,Temperate_Without_dry_season,478
42649,363745,Europe,Temperate_Without_dry_season,599
42649,363746,Europe,Temperate_Without_dry_season,622
42649,363747,Europe,Temperate_Without_dry_season,561
42649,363748,Europe,Temperate_Without_dry_season,562
42649,363749,Europe,Temperate_Without_dry_season,211
42649,363750,Europe,Temperate_Without_dry_season,138
42649,363751,Europe,Temperate_Without_dry_season,641
42649,363752,Europe,Temperate_Without_dry_season,268
42649,363753,Europe,Temperate_Without_dry_season,602
42649,363754,Europe,Temperate_Without_dry_season,466
42649,363755,Europe,Temperate_Without_dry_season,457
42649,363756,Europe,Temperate_Without_dry_season,154
42649,363757,Europe,Temperate_Without_dry_season,235
42649,363758,Europe,Temperate_Without_dry_season,197
42649,363759,Europe,Temperate_Without_dry_season,127
42649,363760,Europe,Temperate_Without_dry_season,600
42649,363761,Europe,Temperate_Without_dry_season,548
42649,363762,Europe,Temperate_Without_dry_season,551
42649,363763,Europe,Temperate_Without_dry_season,424
42649,363764,Europe,Temperate_Without_dry_season,378
42649,363765,Europe,Temperate_Without_dry_season,581
42649,363766,Europe,Temperate_Without_dry_season,524
42649,363767,Europe,Temperate_Without_dry_season,572
42649,363768,Europe,Temperate_Without_dry_season,492
42649,363769,Europe,Temperate_Without_dry_season,536
42649,363770,Europe,Temperate_Without_dry_season,506
42649,363771,Europe,Temperate_Without_dry_season,619
42649,363772,Europe,Temperate_Without_dry_season,428
42649,363773,Europe,Temperate_Without_dry_season,434
42649,363774,Europe,Temperate_Without_dry_season,678
42649,363775,Europe,Temperate_Without_dry_season,593
42649,363776,Europe,Temperate_Without_dry_season,571
42649,363777,Europe,Temperate_Without_dry_season,550
42649,363778,Europe,Temperate_Without_dry_season,488
42649,363779,Europe,Temperate_Without_dry_season,562
42649,363780,Europe,Temperate_Without_dry_season,494
42649,363781,Europe,Temperate_Without_dry_season,574
42649,363782,Europe,Temperate_Without_dry_season,554
42649,363783,Europe,Temperate_Without_dry_season,496
42649,363784,Europe,Temperate_Without_dry_season,531
42649,363785,Europe,Temperate_Without_dry_season,528
42649,363786,Europe,Temperate_Without_dry_season,502
42649,363787,Europe,Temperate_Without_dry_season,470
42649,363788,Europe,Temperate_Without_dry_season,512
42649,363789,Europe,Temperate_Without_dry_season,567
42649,363790,Europe,Temperate_Without_dry_season,534
42649,363791,Europe,Temperate_Without_dry_season,491
42649,363792,Europe,Temperate_Without_dry_season,571
42649,363793,Europe,Temperate_Without_dry_season,488
42649,363794,Europe,Temperate_Without_dry_season,444
42649,363795,Europe,Temperate_Without_dry_season,453
42649,363796,Europe,Temperate_Without_dry_season,547
42649,363797,Europe,Temperate_Without_dry_season,507
42649,363798,Europe,Temperate_Without_dry_season,477
42649,363799,Europe,Temperate_Without_dry_season,516
42649,363800,Europe,Temperate_Without_dry_season,532
42649,363801,Europe,Temperate_Without_dry_season,625
42649,363802,Europe,Temperate_Without_dry_season,493
42649,363803,Europe,Temperate_Without_dry_season,436
42649,363804,Europe,Temperate_Without_dry_season,545
42649,363805,Europe,Temperate_Without_dry_season,479
42649,363806,Europe,Temperate_Without_dry_season,494
42649,363807,Europe,Temperate_Without_dry_season,485
42649,363808,Europe,Temperate_Without_dry_season,434
42649,363809,Europe,Temperate_Without_dry_season,698
42649,363810,Europe,Temperate_Without_dry_season,502
42649,363811,Europe,Temperate_Without_dry_season,465
42649,363812,Europe,Temperate_Without_dry_season,434
42649,363813,Europe,Temperate_Without_dry_season,451
42649,363814,Europe,Temperate_Without_dry_season,556
42649,363815,Europe,Temperate_Without_dry_season,554
42649,363816,Europe,Temperate_Without_dry_season,528
42649,363817,Europe,Temperate_Without_dry_season,554
42649,363818,Europe,Temperate_Without_dry_season,320
42649,363819,Europe,Temperate_Without_dry_season,625
42649,363820,Europe,Temperate_Without_dry_season,459
42649,363821,Europe,Temperate_Without_dry_season,442
42649,363822,Europe,Temperate_Without_dry_season,542
42649,363823,Europe,Temperate_Without_dry_season,211
42649,363824,Europe,Temperate_Without_dry_season,588
42649,363825,Europe,Temperate_Without_dry_season,450
42649,363826,Europe,Temperate_Without_dry_season,749
42649,363827,Europe,Temperate_Without_dry_season,531
42649,363828,Europe,Temperate_Without_dry_season,465
42649,363829,Europe,Temperate_Without_dry_season,493
42649,363830,Europe,Temperate_Without_dry_season,691
42649,363831,Europe,Temperate_Without_dry_season,475
42649,363832,Europe,Temperate_Without_dry_season,434
42649,363833,Europe,Temperate_Without_dry_season,402
42649,363834,Europe,Temperate_Without_dry_season,685
42649,363835,Europe,Temperate_Without_dry_season,467
42649,363836,Europe,Temperate_Without_dry_season,447
42649,363837,Europe,Temperate_Without_dry_season,762
42649,363838,Europe,Temperate_Without_dry_season,599
42649,363839,Europe,Temperate_Without_dry_season,452
42649,363840,Europe,Temperate_Without_dry_season,613
42649,363841,Europe,Temperate_Without_dry_season,453
42649,363842,Europe,Temperate_Without_dry_season,526
42649,363843,Europe,Temperate_Without_dry_season,290
42649,363844,Europe,Temperate_Without_dry_season,524
42649,363845,Europe,Temperate_Without_dry_season,482
42649,363846,Europe,Temperate_Without_dry_season,485
42649,363847,Europe,Temperate_Without_dry_season,544
42649,363848,Europe,Temperate_Without_dry_season,270
42649,363849,Europe,Temperate_Without_dry_season,490
42649,363850,Europe,Temperate_Without_dry_season,523
42649,363851,Europe,Temperate_Without_dry_season,518
42649,363852,Europe,Temperate_Without_dry_season,506
42649,363853,Europe,Temperate_Without_dry_season,189
42649,363854,Europe,Temperate_Without_dry_season,577
42649,363855,Europe,Temperate_Without_dry_season,344
42649,363856,Europe,Temperate_Without_dry_season,617
42649,363857,Europe,Temperate_Without_dry_season,504
42649,363858,Europe,Temperate_Without_dry_season,454
42649,363859,Europe,Temperate_Without_dry_season,555
42649,363860,Europe,Temperate_Without_dry_season,473
42649,363861,Europe,Temperate_Without_dry_season,694
42649,363862,Europe,Temperate_Without_dry_season,570
42649,363863,Europe,Temperate_Without_dry_season,546
42649,363864,Europe,Temperate_Without_dry_season,674
42649,363865,Europe,Temperate_Without_dry_season,455
42649,363866,Europe,Temperate_Without_dry_season,559
42649,363867,Europe,Temperate_Without_dry_season,477
42649,363868,Europe,Temperate_Without_dry_season,610
42649,363869,Europe,Temperate_Without_dry_season,612
42649,363870,Europe,Temperate_Without_dry_season,507
42649,363871,Europe,Temperate_Without_dry_season,516
42649,363872,Europe,Temperate_Without_dry_season,530
42649,363873,Europe,Temperate_Without_dry_season,456
42649,363874,Europe,Temperate_Without_dry_season,453
42649,363875,Europe,Temperate_Without_dry_season,540
42649,363876,Europe,Temperate_Without_dry_season,540
42649,363877,Europe,Temperate_Without_dry_season,584
42649,363878,Europe,Temperate_Without_dry_season,535
42649,363879,Europe,Temperate_Without_dry_season,450
42649,363880,Europe,Temperate_Without_dry_season,497
42649,363881,Europe,Temperate_Without_dry_season,502
42649,363882,Europe,Temperate_Without_dry_season,547
42649,363883,Europe,Temperate_Without_dry_season,538
42649,363884,Europe,Temperate_Without_dry_season,488
42649,363885,Europe,Temperate_Without_dry_season,472
42649,363886,Europe,Temperate_Without_dry_season,496
42649,363887,Europe,Temperate_Without_dry_season,384
42649,363888,Europe,Temperate_Without_dry_season,512
42649,363889,Europe,Temperate_Without_dry_season,468
42649,363890,Europe,Temperate_Without_dry_season,409
42649,363891,Europe,Temperate_Without_dry_season,545
42649,363892,Europe,Temperate_Without_dry_season,625
42649,363893,Europe,Temperate_Without_dry_season,569
42649,363894,Europe,Temperate_Without_dry_season,620
42649,363895,Europe,Temperate_Without_dry_season,502
42649,363896,Europe,Temperate_Without_dry_season,455
42649,363897,Europe,Temperate_Without_dry_season,498
42649,363898,Europe,Temperate_Without_dry_season,530
42649,363899,Europe,Temperate_Without_dry_season,530
42649,363900,Europe,Temperate_Without_dry_season,514
42649,363901,Europe,Temperate_Without_dry_season,508
42649,363902,Europe,Temperate_Without_dry_season,491
42649,363903,Europe,Temperate_Without_dry_season,539
42649,363904,Europe,Temperate_Without_dry_season,479
42649,363905,Europe,Temperate_Without_dry_season,486
42649,363906,Europe,Temperate_Without_dry_season,583
42649,363907,Europe,Temperate_Without_dry_season,445
42649,363908,Europe,Temperate_Without_dry_season,625
42649,363909,Europe,Temperate_Without_dry_season,574
42649,363910,Europe,Temperate_Without_dry_season,477
42649,363911,Europe,Temperate_Without_dry_season,488
42649,363912,Europe,Temperate_Without_dry_season,591
42649,363913,Europe,Temperate_Without_dry_season,543
42649,363914,Europe,Temperate_Without_dry_season,692
42649,363915,Europe,Temperate_Without_dry_season,446
42649,363916,Europe,Temperate_Without_dry_season,623
42649,363917,Europe,Temperate_Without_dry_season,555
42649,363918,Europe,Temperate_Without_dry_season,504
42649,363919,Europe,Temperate_Without_dry_season,634
42649,363920,Europe,Temperate_Without_dry_season,521
42649,363921,Europe,Temperate_Without_dry_season,289
42649,363922,Europe,Temperate_Without_dry_season,522
42649,363923,Europe,Temperate_Without_dry_season,581
42649,363924,Europe,Temperate_Without_dry_season,561
42649,363925,Europe,Temperate_Without_dry_season,540
42649,363926,Europe,Temperate_Without_dry_season,556
42649,363927,Europe,Temperate_Without_dry_season,568
42649,363928,Europe,Temperate_Without_dry_season,482
42649,363929,Europe,Temperate_Without_dry_season,558
42649,363930,Europe,Temperate_Without_dry_season,466
42649,363931,Europe,Temperate_Without_dry_season,548
42649,363932,Europe,Temperate_Without_dry_season,610
42649,363933,Europe,Temperate_Without_dry_season,659
42649,363934,Europe,Temperate_Without_dry_season,503
42649,363935,Europe,Temperate_Without_dry_season,527
42649,363936,Europe,Temperate_Without_dry_season,507
42649,363937,Europe,Temperate_Without_dry_season,547
42649,363938,Europe,Temperate_Without_dry_season,551
42649,363939,Europe,Temperate_Without_dry_season,584
42649,363940,Europe,Temperate_Without_dry_season,491
42649,363941,Europe,Temperate_Without_dry_season,510
42649,363942,Europe,Temperate_Without_dry_season,528
42649,363943,Europe,Temperate_Without_dry_season,584
42649,363944,Europe,Temperate_Without_dry_season,577
42649,363945,Europe,Temperate_Without_dry_season,431
